round,cwnd,wmax,wmin
465.0,8.619364082323676,8.088872511562016,5.0
466.0,8.735381921975069,8.088872511562016,5.0
467.0,8.849858885768073,8.088872511562016,5.0
468.0,8.96285503778674,8.088872511562016,5.0
469.0,9.074426629180785,8.088872511562016,5.0
470.0,9.18462642921931,8.088872511562016,5.0
471.0,9.303929476120743,8.088872511562016,5.0
472.0,9.434525582602124,8.088872511562016,5.0
473.0,8.380011754977028,9.577156291402318,5.0
474.0,8.499343329829067,9.577156291402318,5.0
475.0,8.61699947821531,9.577156291402318,5.0
476.0,8.733049154500902,9.577156291402318,5.0
477.0,8.847556697319966,9.577156291402318,5.0
478.0,8.960582251629543,9.577156291402318,5.0
479.0,9.072182142341795,9.577156291402318,5.0
480.0,9.182409206162834,9.577156291402318,5.0
481.0,8.129898951316912,8.71060601926812,5.0
482.0,8.252901710144316,8.71060601926812,5.0
483.0,8.374071213322916,8.71060601926812,5.0
484.0,8.493487441645529,8.71060601926812,5.0
485.0,8.611224708801158,8.71060601926812,5.0
486.0,8.727352209106423,8.71060601926812,5.0
487.0,8.84193449890522,8.71060601926812,5.0
488.0,8.955031921208429,8.71060601926812,5.0
489.0,9.066700981553337,8.71060601926812,5.0
490.0,9.176994681768504,8.71060601926812,5.0
491.0,9.285962817272237,8.71060601926812,5.0
492.0,9.393652242663858,8.71060601926812,5.0
493.0,9.50010710964927,8.71060601926812,5.0
494.0,9.60536908074687,8.71060601926812,5.0
495.0,9.709477521723326,8.71060601926812,5.0
496.0,9.81246967529314,8.71060601926812,5.0
497.0,8.684166627394468,9.924761859879393,5.0
498.0,8.79931872464298,9.924761859879393,5.0
499.0,8.91296388642118,9.924761859879393,5.0
500.0,9.025160010263159,9.924761859879393,5.0
501.0,9.135961369891445,9.924761859879393,5.0
502.0,9.245418925534754,9.924761859879393,5.0
503.0,9.353580600852474,9.924761859879393,5.0
504.0,9.460491530759771,9.924761859879393,5.0
505.0,8.370419998332855,8.968307141070916,5.0
506.0,8.489888316553346,8.968307141070916,5.0
507.0,8.607675496162084,8.968307141070916,5.0
508.0,8.723850879451785,8.968307141070916,5.0
509.0,8.838479157011573,8.968307141070916,5.0
510.0,8.951620793964656,8.968307141070916,5.0
511.0,9.063332407203928,8.968307141070916,5.0
512.0,9.173667100346725,8.968307141070916,5.0
513.0,9.282674762066017,8.968307141070916,5.0
514.0,9.390402332581203,8.968307141070916,5.0
515.0,9.496894042369863,8.968307141070916,5.0
516.0,9.602191626563027,8.968307141070916,5.0
517.0,8.493042703238869,9.706334517987278,5.0
518.0,8.610786135709619,9.706334517987278,5.0
519.0,8.726919550735794,9.706334517987278,5.0
520.0,8.841507521231716,9.706334517987278,5.0
521.0,8.954610405281594,9.706334517987278,5.0
522.0,9.066284722168701,9.706334517987278,5.0
523.0,9.17658348628702,9.706334517987278,5.0
524.0,9.285556504567118,9.706334517987278,5.0
525.0,9.39325064217838,9.706334517987278,5.0
526.0,9.49971006055158,9.706334517987278,5.0
527.0,8.404354377273608,9.004665404221722,5.0
528.0,8.523340316598599,9.004665404221722,5.0
529.0,8.640665210695879,9.004665404221722,5.0
530.0,8.756397041014006,9.004665404221722,5.0
531.0,8.870599263151274,9.004665404221722,5.0
532.0,8.983331218494362,9.004665404221722,5.0
533.0,7.9578174365155,9.094648498874857,5.0
534.0,8.083480032821287,9.094648498874857,5.0
535.0,8.207189127906537,9.094648498874857,5.0
536.0,8.32903352364487,9.094648498874857,5.0
537.0,8.44909547286877,9.094648498874857,5.0
538.0,8.567451337494887,9.094648498874857,5.0
539.0,8.684172163865219,9.094648498874857,5.0
540.0,7.699408664237626,8.249366425968885,5.0
541.0,7.829288768490933,8.249366425968885,5.0
542.0,7.957014291149455,8.249366425968885,5.0
543.0,8.082689571274601,8.249366425968885,5.0
544.0,8.206410764719163,8.249366425968885,5.0
545.0,8.328266717177597,8.249366425968885,5.0
546.0,8.448339720836021,8.249366425968885,5.0
547.0,8.566706173067306,8.249366425968885,5.0
548.0,8.683437152255536,8.249366425968885,5.0
549.0,8.798598923160995,8.249366425968885,5.0
550.0,8.91225338209623,8.249366425968885,5.0
551.0,9.024458450458502,8.249366425968885,5.0
552.0,9.135268423764899,8.249366425968885,5.0
553.0,9.244734282195347,8.249366425968885,5.0
554.0,9.352903967713072,8.249366425968885,5.0
555.0,9.470892727733883,8.249366425968885,5.0
556.0,9.599869619023968,8.249366425968885,5.0
557.0,9.740548945582612,8.249366425968885,5.0
558.0,8.656934246404282,9.89363913874775,5.0
559.0,8.772448581102545,9.89363913874775,5.0
560.0,8.886441839741208,9.89363913874775,5.0
561.0,8.998972818735284,9.89363913874775,5.0
562.0,9.11009661254407,9.89363913874775,5.0
563.0,9.219864932522484,9.89363913874775,5.0
564.0,9.328326391266046,9.89363913874775,5.0
565.0,9.435526756911086,9.89363913874775,5.0
566.0,9.541509181185125,9.89363913874775,5.0
567.0,9.646314404448118,9.89363913874775,5.0
568.0,9.749980940502436,9.89363913874775,5.0
569.0,9.852545243561316,9.89363913874775,5.0
570.0,9.954041859438671,9.89363913874775,5.0
571.0,10.054503562746838,9.89363913874775,5.0
572.0,10.153961481654452,9.89363913874775,5.0
573.0,10.252445211556987,9.89363913874775,5.0
574.0,10.349982918841953,9.89363913874775,5.0
575.0,10.446601435784576,9.89363913874775,5.0
576.0,9.224535554048536,10.542326347484043,5.0
577.0,8.166324333950415,8.749633214946874,5.0
578.0,8.288778446609477,8.749633214946874,5.0
579.0,8.409423485735726,8.749633214946874,5.0
580.0,8.528337701638424,8.749633214946874,5.0
581.0,8.645593846386056,8.749633214946874,5.0
582.0,8.76125970089737,8.749633214946874,5.0
