round,cwnd,wmax,wmin
410.0,15.528626785556629,15.417477494815937,5.0
411.0,15.593023980093502,15.417477494815937,5.0
412.0,15.657155222453973,15.417477494815937,5.0
413.0,15.721023785152125,15.417477494815937,5.0
414.0,15.78463287408083,15.417477494815937,5.0
415.0,15.847985630396249,15.417477494815937,5.0
416.0,15.911085132334337,15.417477494815937,5.0
417.0,15.973934396962292,15.417477494815937,5.0
418.0,16.036536381867787,15.417477494815937,5.0
419.0,16.098893986788678,15.417477494815937,5.0
420.0,16.161010055185713,15.417477494815937,5.0
421.0,16.22288737576068,15.417477494815937,5.0
422.0,16.284528683922268,15.417477494815937,5.0
423.0,16.345936663201847,15.417477494815937,5.0
424.0,16.40711394662123,15.417477494815937,5.0
425.0,16.468063118014406,15.417477494815937,5.0
426.0,16.531858454215737,15.417477494815937,5.0
427.0,16.599266541605672,15.417477494815937,5.0
428.0,16.670461798566432,15.417477494815937,5.0
429.0,16.74562374182215,15.417477494815937,5.0
430.0,16.82493677712517,15.417477494815937,5.0
431.0,16.908589946284344,15.417477494815937,5.0
432.0,16.996776628686924,15.417477494815937,5.0
433.0,17.089694195845244,15.417477494815937,5.0
434.0,17.187543617951103,15.417477494815937,5.0
435.0,17.290529021943705,15.417477494815937,5.0
436.0,17.398857201188576,15.417477494815937,5.0
437.0,17.51273707751961,15.417477494815937,5.0
438.0,17.632379117106517,15.417477494815937,5.0
439.0,17.757994702364762,15.417477494815937,5.0
440.0,17.88979546291106,15.417477494815937,5.0
441.0,18.027992569368802,15.417477494815937,5.0
442.0,15.9011964952976,18.17279599462583,5.0
443.0,15.972625066726172,18.17279599462583,5.0
444.0,16.04149824564036,18.17279599462583,5.0
445.0,16.107929002803726,18.17279599462583,5.0
446.0,16.172023741223008,18.17279599462583,5.0
447.0,16.23388279749878,18.17279599462583,5.0
448.0,16.29548235519388,18.17279599462583,5.0
449.0,16.35684905660246,18.17279599462583,5.0
450.0,16.417985525890618,18.17279599462583,5.0
451.0,16.478894338267327,18.17279599462583,5.0
452.0,16.539578021254346,18.17279599462583,5.0
453.0,16.600039055914053,18.17279599462583,5.0
454.0,16.66027987803692,18.17279599462583,5.0
455.0,16.720302879290237,18.17279599462583,5.0
456.0,16.780110408329595,18.17279599462583,5.0
457.0,16.83970477187464,18.17279599462583,5.0
458.0,16.899088235750455,18.17279599462583,5.0
459.0,16.958263025895906,18.17279599462583,5.0
460.0,14.890077413172717,15.953654371256484,5.0
461.0,14.957236231240065,15.953654371256484,5.0
462.0,15.024093502499268,15.953654371256484,5.0
463.0,15.090653258655847,15.953654371256484,5.0
464.0,15.156919442290171,15.953654371256484,5.0
